"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"CALR";9,86193549464645e-08;0,124923069125066;0,967;0,964;0,00396814698498089
"EED";1,0163580016824e-07;0,68136441813523;0,358;0,163;0,00408951969136949
"GDI1";1,01643603724695e-07;0,534394604329613;0,683;0,437;0,00408983368307055
"TBC1D31";1,01929906087836e-07;0,624541423300285;0,22;0,074;0,00410135363125627
"NAPEPLD";1,02519427538886e-07;0,583440407838349;0,39;0,18;0,00412507420588217
"NR1D2";1,03141465920346e-07;0,694668821480389;0,415;0,216;0,00415010316423698
"CDH1";1,06346357624084e-07;0,219574250648495;0,911;0,867;0,00427905839172025
"C12orf57";1,07442336071072e-07;-0,447732721939836;0,553;0,725;0,00432315727649171
"AC004166.5";1,0799206458481e-07;-0,995711912115182;0,073;0,29;0,00434527670269899
"TFAP2A-AS2";1,1073429297194e-07;0,563739935479778;0,154;0,04;0,00445561574631194
"KCNK1";1,11549534695087e-07;0,673830259806555;0,203;0,064;0,00448841862752622
"ABO";1,11691393948341e-07;0,612348342898871;0,163;0,045;0,00449412661829938
"TSTA3";1,16414887663266e-07;0,670515038044691;0,537;0,299;0,00468418583490682
"C1S";1,1794693945886e-07;-1,08337348338234;0,008;0,207;0,00474583100300613
"NDRG3";1,18427761266725e-07;0,623792781982158;0,545;0,324;0,00476517783008921
"SS18L2";1,18518879755474e-07;0,687113009934189;0,455;0,238;0,00476884416472102
"RP11-124N14.4";1,20766299809119e-07;0,811933615106995;0,26;0,103;0,00485927360541952
"MAPK1";1,22372797756149e-07;0,548310859855688;0,423;0,204;0,00492391426331415
"CSNK1G3";1,22414836579886e-07;0,69720397631376;0,423;0,22;0,00492560577946487
"PI15";1,23484331719146e-07;-1,02707892881203;0,024;0,227;0,00496863905538326
"RPL9";1,23965174853801e-07;-0,110664580024924;0,984;0,997;0,00498798674059238
"BROX";1,24257896117431e-07;0,441833293713375;0,699;0,603;0,00499976496607709
"PRRG4";1,2532398071594e-07;0,571234785439672;0,26;0,096;0,00504266101206728
"SEMA3A";1,25439263698064e-07;-0,89669478297581;0;0,191;0,00504729965341899
"SLC26A6";1,26209232830913e-07;0,720914620659073;0,268;0,102;0,00507828090141745
"NEXN";1,26426741301626e-07;-1,01999835343123;0,065;0,279;0,00508703278975351
"ZNF750";1,271477448565e-07;-0,949555412572078;0,049;0,272;0,00511604380979098
"FZD4";1,29567990560546e-07;0,413396442449357;0,114;0,022;0,00521342723618471
"RP11-359K18.4";1,29596025373713e-07;0,624281509465941;0,154;0,039;0,0052145552729621
"SUSD4";1,29867063656632e-07;0,671618696973603;0,366;0,169;0,00522546104035191
"ZDHHC16";1,32792139878651e-07;0,744958991462685;0,325;0,141;0,0053431573322973
"PAN2";1,33521991303697e-07;0,623220582006921;0,447;0,229;0,00537252436408687
"OPA1";1,3397869234848e-07;0,679034599722139;0,488;0,289;0,00539090064402578
"VANGL2";1,34851852562601e-07;0,531403446165635;0,455;0,239;0,00542603399156137
"LINC00294";1,35713527500811e-07;0,513591862217353;0,195;0,059;0,00546070520605012
"ZBTB45";1,40128585252246e-07;0,540728947615573;0,35;0,16;0,00563835388479464
"ACD";1,41803023190837e-07;0,554525495619721;0,602;0,357;0,00570572824412971
"SMC5";1,42302152865451e-07;0,508457046625185;0,699;0,522;0,00572581172484716
"GPR183";1,42448741872944e-07;0,748699900901223;0,317;0,134;0,00573171002674163
"AP3B2";1,44441981532822e-07;0,538560306446882;0,187;0,056;0,00581191201093617
"PPP1R21";1,45985526169739e-07;0,629741844987119;0,39;0,187;0,0058740196164918
"DIXDC1";1,46771638608283e-07;0,640523027734343;0,317;0,139;0,00590565042268149
"PATZ1";1,47125443352045e-07;0,680257358286166;0,374;0,177;0,00591988646415624
"COX17";1,47746316844037e-07;0,575126027217324;0,496;0,255;0,0059448685508535
"RP11-627K11.1";1,47791361646491e-07;-0,276781976035637;0,74;0,855;0,00594668101856986
"TMEM14A";1,49783209106511e-07;0,607627120343415;0,537;0,337;0,0060268269848187
"RP11-13P5.2";1,50509719778153e-07;0,571694016432627;0,122;0,026;0,00605605959471353
"COL27A1";1,50807311821825e-07;-0,491833182198757;0,553;0,755;0,00606803380577476
"STIM1";1,51173134658741e-07;0,622224028933715;0,577;0,374;0,00608275341926374
"RPL10P3";1,53387339888107e-07;-0,665879508403149;0,146;0,399;0,00617184639507776
"DARS2";1,54558367467052e-07;0,672757536405916;0,398;0,2;0,00621896503177175
"AUP1";1,56011052807053e-07;0,411813867547428;0,846;0,645;0,0062774167317974
"ADSS";1,56392401796741e-07;0,632054072859588;0,585;0,389;0,00629276107109547
"CSTB";1,57746145650251e-07;0,333641361368871;0,837;0,688;0,00634723166252916
"CEP72";1,57928675447513e-07;0,704666709186244;0,228;0,081;0,0063545761139816
"PBRM1";1,59027814365486e-07;0,565350299290489;0,634;0,466;0,00639880216662404
"RAP2B";1,59531908887195e-07;0,599322803835339;0,585;0,389;0,00641908541789407
"WDR81";1,62566397201617e-07;-0,890527279227332;0,073;0,294;0,00654118412420147
"RP11-10B2.1";1,63241099315177e-07;-0,671620358132606;0,024;0,227;0,00656833211314478
"RGS9";1,64101780690699e-07;0,437685804054098;0,122;0,026;0,00660296334965165
"CTC-497E21.4";1,68897408825588e-07;-1,02648545635634;0;0,188;0,00679592503891519
"NDUFS5";1,69228714219104e-07;-0,154746477431555;0,837;0,86;0,0068092557740341
"RP11-480D4.3";1,69806699068211e-07;0,562506961046441;0,39;0,185;0,0068325121504076
"STARD9";1,73920487850903e-07;0,452335090836832;0,203;0,066;0,0069980386696568
"EPB41";1,78221331887039e-07;0,593188711300176;0,423;0,218;0,00717109173113877
"DPH1";1,79172029812657e-07;0,621773443792614;0,472;0,251;0,00720934496357188
"SNX21";1,87536189648785e-07;0,67888097878869;0,252;0,094;0,00754589366289815
"NPTN";1,88581057590745e-07;0,510854068497446;0,65;0,379;0,00758793601427879
"FAM219B";1,90077400625184e-07;0,600149052981321;0,203;0,066;0,00764814436895553
"L3MBTL4";1,92104205779756e-07;0,648224958822628;0,423;0,224;0,00772969692796005
"EGOT";1,95577021566632e-07;0,628069432645014;0,13;0,03;0,00786943261677656
"GTPBP1";1,97135197508697e-07;0,602076026319829;0,537;0,314;0,00793212894215743
"RP11-386M24.2";1,97597886289957e-07;0,291260423281229;0,854;0,74;0,00795074615064902
"HIPK3";1,98618752389371e-07;0,563886595726363;0,553;0,32;0,00799182273989111
"RP11-363E7.4";2,073816417443e-07;-1,05513670423866;0,057;0,267;0,0083444151188654
"GRHL1";2,07845693528989e-07;0,581495768094228;0,61;0,399;0,00836308717052593
"SPARCL1";2,1079055310858e-07;-1,13266952711016;0,016;0,209;0,00848157948542992
"SEPT10";2,11218639408585e-07;0,628499533561834;0,537;0,341;0,00849880439388323
"RAB10";2,13021867291624e-07;0,498224132561119;0,699;0,509;0,00857136087421306
"AC008746.12";2,13661810090185e-07;0,482953512081794;0,154;0,04;0,00859711025259878
"LAMB1";2,15462893747538e-07;0,414979974634535;0,886;0,697;0,00866958045571968
"PHF6";2,17254874012422e-07;0,648418023647924;0,35;0,161;0,00874168436563781
"NOLC1";2,18928208338707e-07;0,469168696892544;0,715;0,509;0,00880901431892456
"GNAI3";2,21575812204587e-07;0,466288090683355;0,707;0,584;0,00891554595567598
"CCDC159";2,21776235028205e-07;0,67757737820948;0,285;0,114;0,00892361036882987
"MCAT";2,26432468718165e-07;0,760340533291699;0,228;0,084;0,0091109632438128
"PTPRG";2,26701737019474e-07;0,472632279056916;0,374;0,173;0,00912179779245256
"SLIT2";2,26790882734799e-07;-0,790778739382595;0,033;0,242;0,0091253847486001
"GBE1";2,29303859620936e-07;0,708687427098971;0,341;0,157;0,0092264993995676
"AC000089.3";2,31981086511719e-07;-0,407547687153044;0,545;0,76;0,00933422297797202
"RRP1";2,3303481662484e-07;0,675566012295476;0,463;0,247;0,00937662191653369
"MAPRE3";2,33278548989712e-07;0,603713897032213;0,276;0,112;0,00938642897569906
"DDIT4";2,34460804663265e-07;-0,527305268516168;0,439;0,666;0,00943399939723581
"RP3-393E18.1";2,34615302669562e-07;-0,436235335067458;0,512;0,772;0,00944021593351516
"NAPG";2,35228426052729e-07;0,62785757358392;0,528;0,32;0,00946488617908367
"DIRAS1";2,36785611216535e-07;0,198910796666574;0,106;0,02;0,00952754263851972
"RP11-141J13.4";2,37393395238419e-07;0,524819403917679;0,325;0,143;0,00955199804420825
"CGN";2,38272695257624e-07;0,730370899212093;0,301;0,132;0,00958737843908101
"TMEM50B";2,38815866172568e-07;0,526180926817182;0,642;0,465;0,00960923400718563
"EPN3";2,4054465352812e-07;0,596798684430881;0,163;0,046;0,00967879522401098
"RP1-102G20.2";2,44099312158405e-07;0,475691559768001;0,13;0,03;0,00982182402331772
"KLC1";2,46844921892112e-07;0,356371025107911;0,593;0,329;0,0099322991221729
"SYNJ2BP";2,49200207612641e-07;-0,627582988095534;0,276;0,532;0,0100270687537098
"SREK1";2,49489701492158e-07;0,437727055094292;0,764;0,579;0,01003871711894
"AP000688.8";2,50254529018409e-07;-1,03252872190386;0,008;0,198;0,0100694914841137
"MAEA";2,50715129588036e-07;-0,546045221349926;0,439;0,672;0,0100880246692338
"ATF7IP2";2,51799036025757e-07;-0,7604845248823;0,065;0,274;0,0101316378125684
"CD82";2,59353884225414e-07;0,520709573243466;0,691;0,472;0,010435622239578
"MAP3K20";2,59894366567128e-07;0,446820584430866;0,789;0,588;0,0104573696275615
"WASF2";2,63726443998252e-07;0,231708308906585;0,886;0,834;0,0106115609271577
"BCAS3";2,64502919734845e-07;-0,803493202657019;0,154;0,389;0,0106428039813709
"KLK10";2,6456542460915e-07;0,539350713612073;0,203;0,065;0,0106453189899984
"PEX1";2,65452801048402e-07;0,605955498461033;0,39;0,189;0,0106810243557846
"NEURL1B";2,68392316533368e-07;0,310240841528213;0,114;0,023;0,0107993016403531
"TMEM97";2,68549346148131e-07;0,60140641456615;0,35;0,152;0,0108056200409623
"AC126118.1";2,69414447090471e-07;0,497788298022607;0,106;0,02;0,0108404291075793
"SNRPFP1";2,70302246468114e-07;-0,744974423389031;0,187;0,418;0,0108761514911375
"FAM35A";2,71243315787614e-07;0,59843100154672;0,333;0,148;0,0109140172973462
"GNB5";2,73200858621059e-07;0,603449912287348;0,366;0,177;0,0109927829483355
"PREPL";2,74148639388451e-07;0,653365131475926;0,447;0,246;0,0110309188030731
"CAV2";2,74202318878928e-07;0,524610243428659;0,65;0,413;0,0110330787047314
"RP11-564C4.6";2,75261432499183e-07;0,337702555537534;0,138;0,034;0,0110756942594696
"TIA1";2,78013821713355e-07;0,410399106862045;0,805;0,651;0,0111864421442803
"GOLGA4";2,84242495373203e-07;0,389313965538556;0,74;0,649;0,0114370652863316
"ERO1A";2,86803924045167e-07;0,584433856125598;0,39;0,199;0,0115401294918054
"CD320";2,87920818108299e-07;0,611267933881985;0,618;0,357;0,0115850699582236
"CHD7";2,88119644748445e-07;-0,666158502254286;0,26;0,498;0,0115930701457432
"VMA21";2,91322316426544e-07;0,597924634468027;0,407;0,202;0,0117219360460548
"G6PD";2,99916653544879e-07;0,652224009407772;0,309;0,131;0,0120677463886853
"RP11-26F2.1";3,00174863710156e-07;0,478902595272051;0,317;0,144;0,0120781359911055
"AF178030.2";3,01323212086024e-07;0,436671837504297;0,114;0,023;0,0121243420847054
"SARAF";3,04330371844187e-07;-0,306346539943263;0,683;0,828;0,0122453411718946
"PLN";3,04777841906487e-07;-1,16950434589585;0;0,181;0,0122633460247913
"CLK1";3,08804549066933e-07;0,351905691696128;0,854;0,732;0,0124253686408062
"KALRN";3,09939887911492e-07;0,518234502464537;0,504;0,293;0,0124710512698947
"GNB2";3,1140128921596e-07;0,594383678031698;0,472;0,254;0,0125298536741826
"OSBPL9";3,12648800865576e-07;0,48742497184463;0,764;0,523;0,0125800498004282
"HDAC11";3,12933555369646e-07;0,696328112053343;0,35;0,163;0,0125915074674084
"SLC12A8";3,18947464742492e-07;0,589323095944329;0,333;0,148;0,0128334891388436
"PITX2";3,19326133638688e-07;-0,919686241655657;0,033;0,229;0,0128487256392199
"KIAA1147";3,19548064191716e-07;0,657615412705269;0,293;0,126;0,0128576554588821
"HTRA1";3,25386684688841e-07;-1,10040508318322;0,024;0,22;0,0130925840318249
"SNRPEP2";3,28089152762591e-07;-0,621864171101286;0,301;0,519;0,0132013232397084
"CTA-397H3.1";3,33343453149254e-07;0,317050265354681;0,724;0,613;0,0134127405243665
"TMEM106C";3,40905022293374e-07;0,634297608430875;0,569;0,343;0,0137169953820185
"ARFGAP1";3,43492632064632e-07;0,598972060502876;0,545;0,327;0,0138211130363846
"MYL6";3,48062955506763e-07;0,0937850422806057;1;0,982;0,0140050091407256
"PPAN";3,55639250379688e-07;0,251443849727217;0,122;0,027;0,0143098565175275
"DHX57";3,56571225307888e-07;0,722974848751971;0,285;0,121;0,0143473563927135
"RP11-22B23.3";3,58503091712728e-07;0,637528501307759;0,341;0,169;0,014425088901245
"FBXL2";3,60769791572106e-07;0,594483411912805;0,447;0,229;0,0145162941034868
"MVB12A";3,60866280544684e-07;0,591052943830057;0,537;0,381;0,0145201765302765
"TNFRSF10A";3,61560362322929e-07;0,647664086394197;0,211;0,074;0,0145481042987877
"CEP97";3,65207620741774e-07;0,590096202810832;0,301;0,128;0,0146948590357868
"BCKDHB";3,73962779614702e-07;0,546872516811857;0,504;0,275;0,0150471403633568
"TMEM150C";3,7412950288741e-07;-0,851074459037709;0,098;0,328;0,0150538488076807
"CA8";3,74412061400494e-07;0,654896125166432;0,415;0,216;0,0150652181145717
"TXNDC16";3,76464444685488e-07;0,494253513762171;0,301;0,124;0,01514779986081
"RP11-395G23.3";3,81354570436563e-07;0,281776052226758;0,114;0,023;0,015344563850656
"MAK16";3,86065278755512e-07;0,684643526669357;0,35;0,169;0,0155341086212856
"NOM1";3,91488993091992e-07;0,569249529361828;0,236;0,088;0,0157523426150425
"ALDH3B2";3,95121102278387e-07;0,742566166174068;0,268;0,11;0,0158984877923754
"RP11-884K10.5";3,95552567276275e-07;0,463881438466536;0,707;0,523;0,0159158486494955
"ARFGEF3";3,98319604000757e-07;0,454390504459484;0,301;0,126;0,0160271859061785
"LL22NC03-80A10.6";4,07667509450736e-07;0,632868056144693;0,496;0,287;0,0164033175777693
"HLA-L";4,08292010541919e-07;-0,49750322223729;0,13;0,359;0,0164284456281752
"CXXC4";4,08476470941628e-07;-0,633042827589525;0;0,178;0,0164358677612783
"RNF185";4,12398832369439e-07;0,62266414099449;0,455;0,252;0,0165936918180491
"RP11-799B12.1";4,14874791582859e-07;0,58456095111617;0,553;0,358;0,0166933169889195
"CA13";4,15411745636e-07;0,586282106756158;0,504;0,286;0,0167149224091557
"MOSPD3";4,18061101878717e-07;0,661020005108481;0,309;0,13;0,0168215245562939
"PNRC2";4,20353728121064e-07;0,459216779721039;0,732;0,546;0,0169137729584072
"ZNF644";4,21031897620587e-07;0,489633410737997;0,691;0,434;0,0169410604645595
"TRAPPC5";4,28557948407352e-07;0,35674264826175;0,667;0,437;0,0172438861700666
"AP1M1";4,31074710784654e-07;0,540740970645667;0,512;0,283;0,0173451531378421
"UQCRC1";4,32699064718308e-07;0,261982274206533;0,943;0,796;0,0174105122670706
"MGEA5";4,3334978532336e-07;0,444398311663328;0,748;0,576;0,017436695312056
"ZNF704";4,38659006480966e-07;-0,605236797052837;0,008;0,191;0,0176503224437746
"RP5-991G20.1";4,38777135234035e-07;0,406219658961399;0,146;0,039;0,0176550755904119
"KHK";4,39255650448848e-07;0,623435457900043;0,22;0,076;0,0176743296071103
"ANKRD39";4,39808830992972e-07;0,690415413498506;0,382;0,18;0,0176965879326642
"RUFY1";4,40133084877901e-07;0,581570839542623;0,593;0,384;0,0177096349362321
"HNRNPA2B1";4,47690667866148e-07;0,0794958248429412;0,919;0,942;0,0180137294029302
"H2AFV";4,49628656457867e-07;0,592617241525212;0,52;0,317;0,0180917082498952
"HK2";4,54238405994587e-07;0,614127233124525;0,431;0,234;0,0182771907420042
"AC090286.2";4,5602086391385e-07;0,39071139042929;0,163;0,047;0,0183489115013016
"KLF11";4,56481071478825e-07;0,651538967986294;0,333;0,151;0,0183674288730935
"RPS8P3";4,58325175145211e-07;-0,538182254345392;0,228;0,472;0,0184416300723179
"NUDT1";4,63703948252211e-07;0,692380762323784;0,374;0,168;0,0186580557658242
"ZNF764";4,66974134714549e-07;0,517305346837654;0,285;0,116;0,0187896382585093
"NACA";4,6822923359764e-07;-0,117610540923015;0,959;0,985;0,0188401396722683
"CDH13";4,6861200486473e-07;0,48435133714849;0,707;0,479;0,0188555412397422
"RP3-329A5.4";4,69796440433497e-07;-0,932873902098473;0,098;0,312;0,0189031993737226
"RP11-429G19.2";4,73649691261228e-07;0,424032740295562;0,309;0,139;0,019058242627278
"SPICE1";4,75207786850504e-07;0,602573590535183;0,447;0,239;0,0191209357195037
"MSNP1";4,76106420532532e-07;0,391877756969345;0,293;0,129;0,0191570940429675
"HIST1H4C";4,82056741468486e-07;-0,862085614694451;0,252;0,438;0,0193965171064675
"SERINC3";4,8372379577521e-07;0,365759519460476;0,846;0,695;0,0194635943706071
"KIAA1524";4,87631595898433e-07;0,550388139022565;0,211;0,073;0,0196208325241653
"UGT8";4,89260745785689e-07;0,69923916183179;0,293;0,128;0,0196863846281788
"TUBGCP3";4,89497507211647e-07;0,616786998629736;0,39;0,191;0,019695911197675
"TMOD3";4,95828530778893e-07;0,594194777502388;0,423;0,233;0,0199506525929503
"SLC6A10P";4,9612539336707e-07;-0,598039108979535;0;0,176;0,0199625974529108
"HEXA";4,97175190538764e-07;-0,548556240782926;0,374;0,585;0,0200048381417083
"RNF175";4,97286772831142e-07;0,632580324077362;0,195;0,065;0,0200093278784066
"RCN3";4,99920336613321e-07;-1,07406648064522;0,049;0,245;0,0201152945843102
"HMCN1";5,08294094265217e-07;-0,745022018943928;0,024;0,216;0,0204522294709496
"AC073325.2";5,09300314925525e-07;0,042289528842002;0,935;0,97;0,0204927167716583
"ZSCAN31";5,15643754130182e-07;-0,727543451712961;0,089;0,313;0,0207479577349361
"MSN";5,17469122470712e-07;0,586778529813361;0,585;0,415;0,0208214050808541
"GLS";5,18155783577181e-07;0,497757733034037;0,602;0,369;0,020849034263795
"AC005251.3";5,19395813470752e-07;-0,22518558892167;0,837;0,925;0,0208989293466227
"ZNF560";5,20632690070702e-07;0,389485501754585;0,52;0,336;0,0209486975503748
"STXBP2";5,23350481345124e-07;0,562624976674804;0,569;0,383;0,0210580533178838
"GET4";5,26852070535261e-07;0,633525898116575;0,504;0,301;0,0211989467621273
"PSMA6";5,2969923687127e-07;-0,479645207991651;0,439;0,621;0,0213135081939893
"RRP1B";5,34947121853947e-07;0,666039553800132;0,439;0,243;0,0215246673420373
"REEP5";5,37524636376799e-07;0,414096358389729;0,813;0,641;0,0216283787938933
"DHX30";5,4157689032371e-07;0,522865532800194;0,65;0,475;0,0217914293359551
"EIF3A";5,42244323547921e-07;0,315029630407608;0,813;0,71;0,0218182848465977
"PLK4";5,43018502659068e-07;0,550567874796994;0,138;0,036;0,0218494354914929
"LRPPRC";5,43091128130023e-07;0,477727485023577;0,724;0,549;0,0218523577225677
"SAFB";5,4365616659984e-07;0,484701999023489;0,707;0,53;0,0218750931754778
"RGPD2";5,46631915136316e-07;-0,329913367857434;0;0,174;0,0219948283693399
"E2F6";5,51964321934428e-07;0,585414340610748;0,252;0,098;0,0222093884216756
"TMEM219";5,54619984360712e-07;0,430209365288654;0,748;0,572;0,022316244310722
"RP11-9D8.1";5,56576922123868e-07;-0,651577337762284;0,016;0,202;0,0223949856154981
"ZNF428";5,63446760784912e-07;0,595824319751199;0,415;0,225;0,0226714073137025
"ZNF74";5,64913353164528e-07;0,660855557738989;0,317;0,144;0,0227304185912811
"RP5-894A10.2";5,67725499998916e-07;0,620563583681115;0,236;0,087;0,0228435709434564
"YTHDC1";5,69378976840248e-07;-0,52432242451842;0,504;0,661;0,0229101018911211
"ZDHHC8";5,74325469907812e-07;0,388165856526824;0,333;0,145;0,0231091339326806
"B3GNT2";5,756227593461e-07;0,669565095801359;0,325;0,148;0,023161332967809
"RPS3AP26";5,8088665418677e-07;-0,0877526759038698;0,984;0,99;0,0233731363045131
"MRE11A";5,81211349644923e-07;0,523375142457797;0,642;0,462;0,0233862010756628
"MATN2";5,88517380710503e-07;-0,856712529064903;0,179;0,4;0,0236801738476485
"NAA50";5,89083348688209e-07;0,623830173778941;0,537;0,334;0,0237029467011675
"RP11-163G10.3";5,90348813097635e-07;0,468743252478836;0,61;0,425;0,0237538651926095
"RP11-756A22.5";5,9478384884889e-07;-0,67484405935734;0,122;0,35;0,0239323177261328
"RP11-468F18.2";5,95541754578095e-07;0,447666300947592;0,561;0,388;0,0239628135789588
"GIPC1";6,06555741611659e-07;0,634709305330766;0,341;0,16;0,0244059833752283
"RP11-146F11.1";6,08290169020438e-07;0,496634547504734;0,398;0,192;0,0244757715308754
"AC018865.8";6,10968514005017e-07;-0,684938935173185;0,089;0,312;0,0245835400980199
"MIR1244-3";6,11109185660932e-07;0,11974574155311;1;0,973;0,0245892003034389
