"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","fdr"
"CLSPN",1.73928855860093e-23,0.0526339991868269,0.349,0.252,4.34735175222302e-19,1.29263925675221e-22
"GTF3A",2.00087821349257e-23,-0.0575203242253848,0.472,0.474,5.00119509462468e-19,1.48112817556542e-22
"TMEM97",2.40778140344627e-23,0.0963177092828825,0.315,0.194,6.01824961791395e-19,1.77526105063618e-22
"LY6K",2.61786013937254e-23,0.229614533863113,0.783,0.567,6.54334141836167e-19,1.9225233750807e-22
"LYPD3",2.9558730107877e-23,-0.188206590226663,0.384,0.404,7.38820459046385e-19,2.16220947009588e-22
"SSBP2",3.03659392823794e-23,0.103580356692609,0.384,0.243,7.58996652363072e-19,2.21254569359454e-22
"SPINK5",4.87806741862726e-23,-0.111787353359762,0.368,0.362,1.21927295128588e-18,3.54040986867557e-22
"F3",5.69050494362367e-23,-0.109143323497965,0.17,0.202,1.42234171065874e-18,4.11399151177151e-22
"MAFB",6.02754875572362e-23,0.186383101146985,0.424,0.234,1.50658581149312e-18,4.33345777896599e-22
"RFC5",6.04071886303655e-23,0.113532227962989,0.363,0.213,1.50987767981598e-18,4.33345777896599e-22
"SH3BP5",6.63622181646906e-23,0.0112054537463153,0.332,0.273,1.65872364302644e-18,4.74234620576904e-22
"LIMA1",6.98103904536832e-23,0.090417304900259,0.594,0.467,1.74491070938981e-18,4.9696438874691e-22
"CALM1",7.65567107637962e-23,0.0382666681882962,0.784,0.717,1.91353498554109e-18,5.42909803813486e-22
"MDM2",8.96063162570813e-23,-0.103811494851426,0.286,0.291,2.23970987484575e-18,6.3303625705573e-22
"MND1",9.73695898669281e-23,0.0996331299558936,0.286,0.16,2.43375289872387e-18,6.85275371108911e-22
"CHCHD10",1.15951668935867e-22,-0.034540077694736,0.749,0.728,2.89821196505199e-18,8.12974342954116e-22
"C1QBP",1.61431360262747e-22,0.0403990819739585,0.745,0.665,4.03497684976736e-18,1.12759198258716e-21
"PSAT1",1.78601239992948e-22,0.108313163479116,0.355,0.225,4.46413799362373e-18,1.24285057643033e-21
"ACOT11",2.12660167048925e-22,0.184544648169451,0.408,0.216,5.31544087538788e-18,1.47433802379441e-21
"CRB3",2.5920405646829e-22,-0.0784011931855722,0.345,0.347,6.4788053914249e-18,1.79033879895198e-21
"FAM200B",3.40647812218817e-22,0.0586692867228136,0.445,0.349,8.51449206640933e-18,2.34416161149097e-21
"SPINT1",3.4402864556591e-22,-0.0925241144402759,0.63,0.605,8.59899599591992e-18,2.35869086148141e-21
"VPS29",4.16890319497517e-22,0.111616769538267,0.75,0.617,1.04201735358404e-17,2.8477287265676e-21
"IGKC",4.48439991647554e-22,0.230447206254518,0.884,0.697,1.12087575912306e-17,3.05202016293464e-21
"SMIM19",5.22193026122502e-22,0.0458234521247728,0.513,0.437,1.30522146879319e-17,3.54100234502047e-21
"RPS12",5.78144218008773e-22,0.0343512577801457,0.998,0.996,1.44507147291293e-17,3.90615257112837e-21
"SPIB",6.90696736237791e-22,-0.398655120754168,0.048,0.224,1.72639649222636e-17,4.64969034757179e-21
"GMPS",8.96300914951303e-22,0.082245018217121,0.439,0.32,2.24030413692078e-17,6.01201119126181e-21
"EBPL",9.25553296015715e-22,0.0781477015841936,0.481,0.379,2.31342046339128e-17,6.18589217265179e-21
"HES6",9.94997961095965e-22,0.0610857766722087,0.363,0.257,2.48699740375936e-17,6.62618713876811e-21
"CENPM",1.01150249343345e-21,0.102629274982115,0.475,0.341,2.52825048233691e-17,6.71204154571198e-21
"INPP1",1.87916511440871e-21,0.169047233807654,0.669,0.503,4.69697320346456e-17,1.24252269842398e-20
"PKMYT1",2.03429050174854e-21,0.0766950626686424,0.277,0.164,5.08470910912048e-17,1.34032331640028e-20
"CXCL17",2.38431592715495e-21,-0.148580792767251,0.256,0.286,5.9595976599238e-17,1.56539187019572e-20
"CTSD",2.63892950361814e-21,0.0657358855442878,0.816,0.709,6.59600429429354e-17,1.72645458370511e-20
"C6orf132",3.02114032124753e-21,-0.0485784052655499,0.253,0.211,7.5513402329582e-17,1.96957147960628e-20
"C19orf33",3.29977907078001e-21,0.0193436952806993,0.483,0.372,8.24779778741463e-17,2.14370262710114e-20
"HPRT1",4.06275458590551e-21,0.0439115157021206,0.362,0.272,1.01548550874708e-16,2.6301735263458e-20
"AJUBA",5.71505434562223e-21,0.0779535572446239,0.263,0.16,1.42847783368828e-16,3.68700381047434e-20
"TMEM134",6.446688580826e-21,0.103089370480234,0.575,0.462,1.61134981077746e-16,4.14461847168675e-20
"TFRC",6.59143761785617e-21,0.0974869278927283,0.537,0.413,1.64752983258315e-16,4.22306589447475e-20
"TCF19",6.7737139649844e-21,0.1111111362912,0.286,0.153,1.69308980554785e-16,4.32493489585602e-20
"DAPL1",6.92495419886251e-21,0.217712082191926,0.649,0.448,1.73089230200568e-16,4.40635784297484e-20
"LRRCC1",8.55582977893335e-21,0.0746906303559828,0.302,0.19,2.13852965324439e-16,5.42550570964443e-20
"BRD2",9.39036502427185e-21,0.00586507014184701,0.723,0.673,2.34712173781675e-16,5.9344551752031e-20
"CSAD",1.19025092445469e-20,0.0643004258053347,0.306,0.211,2.9750321856745e-16,7.49656344961633e-20
"GSS",1.23083558097388e-20,0.0599954318973233,0.418,0.324,3.07647353464422e-16,7.72598820759956e-20
"CEP19",1.29819297666963e-20,0.0665489135786234,0.283,0.19,3.24483334518575e-16,8.12135538940127e-20
"COX14",1.38064766536977e-20,0.0492696991382939,0.698,0.626,3.45092883959174e-16,8.60819920220482e-20
"HNRNPUL1",1.65399132439169e-20,-0.0236460555233221,0.504,0.474,4.13415131531702e-16,1.02779795341798e-19
"CENPF",1.87218379863747e-20,0.0917535312183527,0.43,0.317,4.67952340469437e-16,1.15950583262281e-19
"NUDT8",2.02515384811148e-20,0.209823912969748,0.503,0.308,5.06187204335464e-16,1.25007835541233e-19
"LMO7",2.03538872449362e-20,-0.106157014328522,0.307,0.289,5.0874541168718e-16,1.252235844407e-19
"FAM26F",2.13789178400257e-20,0.0305333295717826,0.294,0.233,5.34366051411443e-16,1.31095806424976e-19
"KLF10",2.31973284580078e-20,0.0511667485225153,0.403,0.313,5.79817224807904e-16,1.41778408799271e-19
"TYMP",2.44377050990277e-20,-0.17703906731071,0.868,0.884,6.10820438950198e-16,1.4886969204588e-19
"TRIM28",2.85987218292147e-20,-0.0142024543947935,0.522,0.47,7.14825052121221e-16,1.73648448230983e-19
"ISG20",3.12449499801792e-20,-0.102344981731968,0.382,0.399,7.8096752475458e-16,1.89098101182974e-19
"UBE2C",3.50437494503103e-20,0.208770504587879,0.445,0.279,8.75918517510506e-16,2.11400280774924e-19
"FAM195A",4.07480352407768e-20,0.0928173979961396,0.405,0.277,1.01849714084322e-15,2.45015694101499e-19
"TCF7L1",4.5183417714035e-20,0.112958756940859,0.297,0.149,1.12935952576231e-15,2.70809000363475e-19
"FAM129B",4.6572351943549e-20,-0.0499774585410214,0.342,0.293,1.16407593682901e-15,2.78236109038952e-19
"GPN3",4.88523703854961e-20,0.0832463367826713,0.431,0.304,1.22106499778548e-15,2.90922128770038e-19
"VDAC3",4.98806623243356e-20,0.127779816531896,0.684,0.54,1.24676715479677e-15,2.96096711177685e-19
"DDIT4",5.15252179894083e-20,0.0695719682882009,0.646,0.543,1.28787282364526e-15,3.04884888612486e-19
"KLHL35",6.3891490693015e-20,0.0332456287130387,0.263,0.187,1.59696780987191e-15,3.76858380024196e-19
"ZC2HC1A",6.665625701566e-20,0.107401105015512,0.461,0.312,1.66607314410642e-15,3.91921916250305e-19
"PRC1",7.11328739205425e-20,0.0693823507856686,0.413,0.291,1.77796618364396e-15,4.16923910865514e-19
"FAM111B",8.11301794906857e-20,0.0172817633547099,0.267,0.206,2.02784883636969e-15,4.74024759414132e-19
"TPM2",8.97674287248158e-20,0.0502485843275297,0.467,0.352,2.24373688097677e-15,5.22846026867422e-19
"SERPINB3",1.07196437831743e-19,-0.0286549853816856,0.115,0.102,2.67937496360441e-15,6.22409317160557e-19
"ECT2",1.19305490853807e-19,0.111697560590425,0.349,0.212,2.98204074389091e-15,6.90559507808018e-19
"LMCD1",1.23493896944509e-19,0.140647462968286,0.299,0.147,3.08672995412801e-15,7.12582796654963e-19
"ID2",1.4519712928666e-19,0.10099340268508,0.766,0.66,3.62920224652007e-15,8.3522063843534e-19
"EIF4EBP1",1.68156567212476e-19,0.184139769201292,0.65,0.473,4.20307339747585e-15,9.64305252718461e-19
"COX8A",1.72384762222446e-19,0.065341129395011,0.953,0.92,4.30875713175005e-15,9.85510425259401e-19
"KRT8",2.3227731938379e-19,0.108822508440863,0.883,0.797,5.80577159799783e-15,1.32383821906467e-18
"WEE1",3.28250846132168e-19,0.0975619823903043,0.529,0.399,8.20462989907353e-15,1.86510725416993e-18
"BCL2L1",3.50386981975302e-19,-0.100854707298619,0.181,0.209,8.75792261447268e-15,1.98481406253083e-18
"FAM92A1",4.57983665448426e-19,0.134297456290748,0.391,0.227,1.14473017178834e-14,2.58642446931056e-18
"IER3",5.286791380395e-19,0.0103817990671258,0.734,0.678,1.32143350552973e-14,2.97662375296179e-18
"SLIRP",5.75667074238667e-19,-0.0100160050707756,0.804,0.776,1.43887985205955e-14,3.23138798772037e-18
"TARS",6.39711063580113e-19,0.160683387795779,0.478,0.316,1.59895780341849e-14,3.58006974738509e-18
"CARS",7.4312428338506e-19,0.186108031534815,0.593,0.435,1.85743914632096e-14,4.14632107666499e-18
"CKS2",1.06625148818913e-18,0.0929341777939154,0.652,0.566,2.66509559472873e-14,5.93142294926767e-18
"NFE2L2",1.16317486432378e-18,0.0927283339180387,0.818,0.742,2.90735557337729e-14,6.45128029227936e-18
"CALD1",1.23218592835481e-18,0.0537925918582226,0.499,0.416,3.07984872792286e-14,6.81369480620014e-18
"CDC25B",1.4002842163245e-18,0.141027217713444,0.352,0.194,3.5000103987031e-14,7.72026134697604e-18
"RASD1",1.44435014382481e-18,0.0342700949435383,0.225,0.161,3.61015318449012e-14,7.93965256575889e-18
"MDK",1.5586822428379e-18,0.0122701245786181,0.856,0.757,3.89592626597332e-14,8.5428660979139e-18
"H2AFJ",1.56365366097564e-18,-0.126892782644113,0.324,0.359,3.90835232560861e-14,8.54490735909629e-18
"BIRC5",1.57034011171752e-18,0.13115532376581,0.419,0.276,3.92506510923795e-14,8.55628131252539e-18
"FAT2",1.74627875136453e-18,0.106989914152061,0.293,0.15,4.36482373903564e-14,9.48709333343653e-18
"BMP7",1.93156214049302e-18,0.102778053548268,0.294,0.158,4.82793957016232e-14,1.04630975423791e-17
"EHMT1",2.35929286686073e-18,0.0988303611091969,0.55,0.431,5.89705252071838e-14,1.27429248448466e-17
"STAG3",2.4550773527246e-18,0.00759758861422,0.295,0.243,6.13646584313512e-14,1.32218368735139e-17
"MRPS6",2.65886494091873e-18,0.105115356909593,0.585,0.449,6.64583291982636e-14,1.42779510411185e-17
"CD55",2.75091370902418e-18,-0.0856444102359048,0.284,0.292,6.87590881570595e-14,1.472967628636e-17
"PKM",2.84183373180474e-18,-0.00597791083287857,0.92,0.878,7.10316341264595e-14,1.51727789473943e-17
"HSPH1",2.86322271609164e-18,0.00502645397304091,0.5,0.434,7.15662517887104e-14,1.5243174230654e-17
"AFG3L2",3.43922069177041e-18,-0.028671464844208,0.371,0.334,8.59633211908013e-14,1.8257348700884e-17
"KPNA2",3.52659562173708e-18,0.131352596491546,0.484,0.36,8.81472575653183e-14,1.86678480489672e-17
"HIST1H2AC",3.60783446152491e-18,-0.0832283194442161,0.141,0.167,9.01778223658151e-14,1.90436262202082e-17
"EPHA2",3.68847275214312e-18,-0.0630040715456134,0.326,0.304,9.21933764398174e-14,1.941411437247e-17
"GLUD1",4.28101543642757e-18,0.100449210610434,0.507,0.371,1.07003980833507e-13,2.24692844092724e-17
"MT1M",4.31579292639356e-18,0.133512720489075,0.372,0.225,1.07873244195207e-13,2.25880091753218e-17
"EPAS1",4.40777396116403e-18,0.151259690907425,0.441,0.27,1.10172310159295e-13,2.30046180332662e-17
"PAPSS2",4.47082431590736e-18,0.0146696225783797,0.281,0.237,1.11748253776104e-13,2.32683237505767e-17
"SAA1",4.53840243013681e-18,-0.0553423723008998,0.45,0.378,1.13437368741269e-13,2.35540550703748e-17
"SAP30",4.60441401562335e-18,0.0293365608550621,0.306,0.227,1.15087328320506e-13,2.38300870223626e-17
"FCGBP",5.11778052056522e-18,0.190996822817126,0.311,0.143,1.27918924111528e-13,2.64134339089172e-17
"ITGB4",5.38358730790251e-18,0.0666815962134878,0.581,0.482,1.34562764761023e-13,2.77083247038307e-17
"LIG1",5.46803306580833e-18,-0.00878595474825661,0.322,0.287,1.36673486479879e-13,2.80652083874914e-17
"RORB",5.62310110739051e-18,0.0595333628151689,0.275,0.166,1.40549412179226e-13,2.87252003800518e-17
"TUSC3",5.62754194743749e-18,0.153935413700454,0.43,0.265,1.406604109762e-13,2.87252003800518e-17
"ISYNA1",6.79436471459294e-18,0.0183768380383871,0.39,0.336,1.6982514604125e-13,3.45861086019553e-17
"FLOT2",6.81389128247124e-18,0.026184784563304,0.459,0.366,1.70313212605369e-13,3.45907377126545e-17
"AIP",6.8385254032732e-18,0.0849537177166909,0.451,0.334,1.70928942454814e-13,3.46211994530834e-17
"AGL",6.8690011070634e-18,0.0822395498370092,0.325,0.207,1.7169068267105e-13,3.4680989285119e-17
"SNHG12",7.33303144891387e-18,0.0224924950782391,0.33,0.261,1.83289121065602e-13,3.69235025259674e-17
"LAMA5",1.04925363445204e-17,0.0877377723605747,0.389,0.265,2.62260945931287e-13,5.26895473732943e-17
"CCNL1",1.13431283832767e-17,0.0494240129528971,0.802,0.744,2.8352149394e-13,5.68073653264907e-17
"PMAIP1",1.16403435426005e-17,0.0951322875167153,0.764,0.704,2.90950386847299e-13,5.81391352208379e-17
"PRDX1",1.1966290869475e-17,0.108369966333355,0.972,0.917,2.99097440282526e-13,5.96068858860173e-17
"MAD2L1",1.3490049285271e-17,0.117754573907678,0.494,0.323,3.37183781885348e-13,6.70174106204104e-17
"BCL6",1.40861501981786e-17,0.104024149332112,0.319,0.191,3.52083324203473e-13,6.97921788485754e-17
"FST",1.49003747492383e-17,0.112887861890585,0.306,0.168,3.72434866857211e-13,7.36300433087361e-17
"ARF5",1.50188612228079e-17,0.0471967949002747,0.685,0.615,3.75396436264084e-13,7.40186847532549e-17
"PSMD9",1.51353272035481e-17,0.0772170540074101,0.509,0.4,3.78307503452686e-13,7.43953384766996e-17
"LGALS1",1.56874679442245e-17,0.031922222800264,0.763,0.739,3.92108261265893e-13,7.69058454891008e-17
"GANAB",1.93100518089024e-17,0.0702155115412875,0.474,0.365,4.82654744963516e-13,9.44159901603703e-17
"EPHX1",1.94425070827202e-17,0.102449547595543,0.503,0.369,4.85965464532591e-13,9.48141159047089e-17
"TP53TG1",2.27882300484628e-17,0.217415149689836,0.606,0.398,5.69591810061327e-13,1.10684787743214e-16
"KIF21A",2.28160784206948e-17,0.0804460674517395,0.342,0.224,5.70287880125266e-13,1.10684787743214e-16
"TCEAL4",2.98157530760898e-17,-0.00911445998029714,0.36,0.331,7.45244748136864e-13,1.44264763581705e-16
"PTPRS",3.18935662391386e-17,0.0218261658963311,0.381,0.301,7.9717968814727e-13,1.53917522265765e-16
"CDIPT",3.37312221078886e-17,0.0804669490081267,0.365,0.255,8.43111896586675e-13,1.62364276363878e-16
"MYCBP2",3.54759707848825e-17,0.0427653310498454,0.505,0.42,8.86721889768138e-13,1.70321327437498e-16
"RAB11FIP1",3.97069442143781e-17,-0.0456595383541156,0.353,0.298,9.92475070638382e-13,1.90143047294625e-16
"PDPN",4.09568501685892e-17,0.131917691527054,0.496,0.326,1.02371646996389e-12,1.95624235509611e-16
"KREMEN2",5.08205794463098e-17,-0.0922749955499426,0.373,0.397,1.27026038326051e-12,2.42114452849343e-16
"MIB2",5.15434868903336e-17,0.0474906433914748,0.509,0.442,1.28832945482389e-12,2.44930431310076e-16
"ATP5I",5.26647235959821e-17,0.0463649145044442,0.975,0.952,1.31635476628157e-12,2.4962004194218e-16
"EIF1AX",6.49954056641552e-17,0.0661815623939025,0.708,0.632,1.62456016457556e-12,3.07281078178118e-16
"SH3PXD2A",6.75713755160449e-17,0.114647880967843,0.541,0.403,1.68894653102354e-12,3.18648770834547e-16
"RBP1",6.87351549540185e-17,0.190177705860356,0.64,0.505,1.71803519807569e-12,3.23316247859662e-16
"BCL2A1",7.19432782408759e-17,-0.441155759695758,0.059,0.219,1.79822223963069e-12,3.37552047907948e-16
"CBR3",8.85940932458986e-17,0.0154944860160713,0.434,0.363,2.21440936068124e-12,4.14629282747808e-16
"ISG15",9.49545259874382e-17,-0.173799369507382,0.607,0.616,2.37338837705602e-12,4.43280174082061e-16
"BRCA1",1.00745346054617e-16,0.0280078157808097,0.253,0.183,2.51812992463516e-12,4.69134969848318e-16
"RASIP1",1.06863335472055e-16,-0.073272004745386,0.343,0.375,2.67104907012402e-12,4.96380193267696e-16
"CDKN3",1.1800099266889e-16,0.0619537902861686,0.366,0.264,2.94943481175892e-12,5.46747741593014e-16
"NPPC",1.23570446743339e-16,0.156165647864623,0.249,0.095,3.08864331634975e-12,5.71129079724187e-16
"BCAT2",1.39293259405092e-16,0.0116379070052779,0.373,0.306,3.48163501883028e-12,6.42200684800649e-16
"GADD45G",1.44289411613846e-16,0.0307178492312121,0.303,0.226,3.60651384328809e-12,6.63588432620115e-16
"KIF20B",1.52243162467079e-16,0.0670418433153934,0.371,0.26,3.80531784586463e-12,6.98439002132919e-16
"PBK",1.58501657430105e-16,0.120191618089554,0.317,0.173,3.96174892746547e-12,7.25359801736785e-16
"EMP1",1.98393295466442e-16,-0.0913417445647476,0.365,0.323,4.95884042018372e-12,9.05687329180956e-16
"IKBKB",1.99830417342065e-16,0.0645167641084686,0.293,0.196,4.99476128146491e-12,9.10012047601854e-16
"DCAF13",2.05245994355337e-16,0.0728649080599575,0.482,0.36,5.13012362891165e-12,9.32388893672901e-16
"MARCO",2.44291795817685e-16,-0.379057907364513,0.066,0.238,6.10607343646304e-12,1.10705891860795e-15
"TMEM165",2.56599051085001e-16,-0.0924300555176611,0.512,0.522,6.4136932818696e-12,1.16000252290981e-15
"PIK3R3",2.75591024980475e-16,-0.0160635729500772,0.221,0.197,6.88839766938698e-12,1.24283525343137e-15
"GPNMB",2.87350885445214e-16,0.207487083640385,0.769,0.537,7.18233538170312e-12,1.29273110207556e-15
"ANKRD11",3.04167949382476e-16,0.0612042963567505,0.554,0.471,7.60267789481499e-12,1.36508224626242e-15
"RGMA",3.1550238883875e-16,0.0822859142622746,0.3,0.192,7.88598220902457e-12,1.41253840593349e-15
"DNAJB1",3.33209675472768e-16,0.132825503948325,0.839,0.742,8.32857583844184e-12,1.48623990395765e-15
"SIM2",3.33564068864553e-16,0.0975922657167722,0.284,0.169,8.33743390126951e-12,1.48623990395765e-15
"HACD2",3.39101039945241e-16,0.125586365684104,0.392,0.234,8.47583049343131e-12,1.50729601009153e-15
"FGFR3",3.52761955551678e-16,0.0963390228108347,0.398,0.236,8.81728507901418e-12,1.5642761656683e-15
"LEMD1",3.60663756757207e-16,0.128882452062465,0.486,0.348,9.0147906001464e-12,1.59550776203546e-15
"GYPC",4.04297285644133e-16,-0.0377159795273804,0.3,0.294,1.01054106546751e-11,1.78428588296152e-15
"RAD51AP1",4.55008038322575e-16,0.0639086899382521,0.337,0.228,1.13729259178728e-11,2.00332923033968e-15
"HNRNPH1",4.62128240474475e-16,-0.000675622220609684,0.784,0.725,1.15508953706595e-11,2.02986825248599e-15
"FANCI",4.86067442284086e-16,0.033730575993983,0.264,0.184,1.21492557198907e-11,2.12998421642413e-15
"NUF2",5.39703619455639e-16,0.0729481622571614,0.276,0.174,1.34898919682937e-11,2.35945723517312e-15
"HDDC2",5.75417320016568e-16,0.0191896270326809,0.37,0.314,1.43825559138141e-11,2.50968399199714e-15
"IRF2BPL",6.41653096606528e-16,-0.0355003080323182,0.321,0.289,1.60381191496802e-11,2.79194312506741e-15
"EBAG9",6.4313867466569e-16,0.0816222211431513,0.464,0.343,1.60752511732689e-11,2.79194312506741e-15
"CTSF",6.49935522671182e-16,0.0319488953513656,0.294,0.238,1.62451383891662e-11,2.81487226369011e-15
"ATP5J",7.2238383548786e-16,0.00303984437464067,0.894,0.873,1.80559839680191e-11,3.1213701542708e-15
"KLF5",8.51835969007996e-16,0.0751968484848903,0.693,0.597,2.12916400453549e-11,3.67218382927345e-15
"DAPP1",8.72427249595041e-16,-0.100073315395439,0.215,0.253,2.1806319103628e-11,3.75224497626756e-15
"CENPW",9.11079528919629e-16,0.162489834381594,0.731,0.589,2.27724328253461e-11,3.90943594626483e-15
"SERPINH1",9.77491164827902e-16,0.111213215820833,0.427,0.293,2.44323916648734e-11,4.18474328168258e-15
"TSPAN1",1.18387093089364e-15,0.0128978981478491,0.284,0.232,2.95908539176864e-11,5.04768176942635e-15
"SIGIRR",1.18449367678681e-15,0.0607194602312721,0.486,0.392,2.96064194512863e-11,5.04768176942635e-15
"WDR6",1.22416355119951e-15,0.012559641041785,0.256,0.199,3.05979679622316e-11,5.20479605979103e-15
"GLRX",1.38241094658106e-15,-0.176385830323611,0.183,0.265,3.45533616097936e-11,5.86419986015436e-15
"NEFH",1.52512818842419e-15,0.103187112272298,0.257,0.133,3.81205790696626e-11,6.45487055601856e-15
"EXOSC8",1.61368248456665e-15,0.029178152171095,0.382,0.309,4.03339937017434e-11,6.8141410371019e-15
"GM2A",1.79300447690444e-15,0.00312241839248389,0.284,0.225,4.48161469002265e-11,7.55420026777426e-15
"GCLC",1.82902954843303e-15,0.124257525412434,0.324,0.176,4.57165935630835e-11,7.688545024861e-15
"TATDN1",1.84123646073296e-15,0.0993959544493771,0.568,0.429,4.60217053360202e-11,7.7223867811328e-15
"CD59",2.07797555655737e-15,-0.00740524246833307,0.854,0.788,5.19389990361515e-11,8.69567248667477e-15
"SGOL1",2.30296199306739e-15,0.0463269918616314,0.254,0.173,5.75625350167193e-11,9.61551322049259e-15
"LMNA",2.3719037239119e-15,0.0190905213975883,0.875,0.834,5.9285733579178e-11,9.88115945970474e-15
"TXNDC17",2.4638137410516e-15,0.0886467590842928,0.797,0.726,6.15830244575847e-11,1.02410870936776e-14
"ODF3B",2.46987652309426e-15,0.044359681819728,0.448,0.371,6.1734563694741e-11,1.02433718301543e-14
"RB1CC1",2.89234124387519e-15,0.0712574506983314,0.485,0.379,7.22940693906604e-11,1.19687528532742e-14
"CRIP2",3.49352686645847e-15,0.196348866764432,0.491,0.306,8.73207040271294e-11,1.44243842619552e-14
"COX5A",3.80439736440977e-15,-0.0290267668339268,0.832,0.824,9.50909121234221e-11,1.56731048848633e-14
"RPS27L",3.93575685539494e-15,-0.0672089628160741,0.854,0.834,9.83742426005966e-11,1.61783987551412e-14
"AURKB",4.94624007207763e-15,0.116844041230521,0.349,0.223,1.2363127060158e-10,2.02872274920976e-14
"SIAH2",5.18166501297678e-15,0.134022125999614,0.498,0.339,1.29515716999355e-10,2.12060211324027e-14
"CCND1",5.2054779198052e-15,-0.0887679631777127,0.189,0.238,1.30110920605531e-10,2.12566548901056e-14
"ID3",5.54524400674539e-15,0.142396309077689,0.466,0.329,1.38603373948601e-10,2.25944372029231e-14
"CSRP1",5.96879298169865e-15,0.0101577183504976,0.499,0.433,1.49189980577558e-10,2.426699641137e-14
"RAC3",6.15011237370546e-15,0.0526988009306044,0.258,0.154,1.53722058780768e-10,2.49495825116697e-14
"ARL6IP1",7.17842259683148e-15,0.108996854030981,0.654,0.554,1.79424672807803e-10,2.90577542154965e-14
"EPCAM",7.38455537902735e-15,-0.0311938282059264,0.555,0.494,1.84576961698789e-10,2.9827182378767e-14
"FAM178B",8.02702201329252e-15,-0.280917988349506,0.069,0.199,2.00635415222246e-10,3.23518587867625e-14
"ITGA2",8.17257645351986e-15,0.0871300079242738,0.534,0.401,2.04273548455729e-10,3.28672014083115e-14
"ANKRD36C",9.24230240942459e-15,-0.0822079093716294,0.285,0.306,2.31011348723568e-10,3.70889802952719e-14
"WNK1",9.67307680789084e-15,0.049007776336823,0.356,0.259,2.41778554813231e-10,3.87340015281491e-14
"ATP2B1",9.97958642074585e-15,-0.0333613719784857,0.395,0.386,2.49439762586543e-10,3.98754227306361e-14
"CDK2AP2",1.00417032185937e-14,0.122013021764557,0.564,0.429,2.5099237194875e-10,4.00375205582557e-14
"CLDN1",1.06233707924141e-14,0.249615219878216,0.741,0.505,2.65531152956391e-10,4.22660019963714e-14
"ASXL1",1.18273727568281e-14,-0.026224262854341,0.298,0.27,2.95625182056918e-10,4.69556807311679e-14
"BEX2",1.20661086002484e-14,0.0596219109621355,0.393,0.295,3.0159238446321e-10,4.78013428129246e-14
"ADM",1.29573297532557e-14,0.192694773118532,0.61,0.428,3.23868457182627e-10,5.12228057054237e-14
"TNFRSF18",1.5179672371478e-14,0.0887721785162148,0.371,0.234,3.79415910925093e-10,5.98807457881235e-14
"UQCC3",1.64726380856705e-14,0.0784242542679366,0.53,0.417,4.11733588951335e-10,6.48435626338472e-14
"PDE7A",1.70806513613777e-14,0.0235777839016389,0.299,0.227,4.26930880777637e-10,6.70948207810568e-14
"GAS6",1.74998125022526e-14,-0.0249392970799702,0.316,0.282,4.37407813493804e-10,6.85963114539775e-14
"IGF1R",1.81575560499319e-14,0.0753161958497481,0.297,0.185,4.53848113468047e-10,7.10247139805756e-14
"CCS",1.97464137513622e-14,0.0330056178370503,0.373,0.318,4.93561611715299e-10,7.70773881303172e-14
"GARS",2.07860715618097e-14,0.019708598209236,0.323,0.266,5.19547858687433e-10,8.09654527501938e-14
"GNA15",2.2518163894048e-14,-0.0286349368713576,0.315,0.286,5.62841506531729e-10,8.75287625839773e-14
"TROAP",2.2948419026555e-14,0.0504791882549555,0.254,0.168,5.73595733568742e-10,8.90149531343198e-14
"BPGM",2.30753882027768e-14,-0.0491386132646605,0.327,0.285,5.76769328128406e-10,8.93209818349152e-14
"NCAPD2",2.36479727522706e-14,0.0546765803428494,0.255,0.164,5.91081078943004e-10,9.12676771712247e-14
"PGM1",2.36765448851078e-14,0.0680193165440634,0.302,0.197,5.91795239403269e-10,9.12676771712247e-14
"NCOA7",2.38126436433194e-14,0.14828354469382,0.581,0.471,5.95197027864768e-10,9.16022606403467e-14
"GABPB1-AS1",2.63973714053676e-14,-0.0304330545402586,0.448,0.398,6.59802298277163e-10,1.01335363783415e-13
"PRRX1",2.71131447466475e-14,0.0113959810504008,0.458,0.392,6.77693052942455e-10,1.03728818411288e-13
"HLA-DPA1",2.71325111667846e-14,-0.261651883612431,0.296,0.37,6.78177116613782e-10,1.03728818411288e-13
"CHST14",3.006757428177e-14,0.0103352203523291,0.239,0.192,7.51539019172841e-10,1.14713661222851e-13
"BAG3",3.01734144184022e-14,0.14296110214848,0.46,0.282,7.54184493387963e-10,1.14881565552031e-13
"C8orf82",3.04058218627039e-14,0.13555010314481,0.463,0.299,7.59993517458284e-10,1.15529687159313e-13
"CAV1",4.13691403079287e-14,0.0907032302433496,0.453,0.331,1.03402166199668e-09,1.56865025902309e-13
"CAV2",4.65369668322988e-14,0.113661743129678,0.503,0.364,1.16319148597331e-09,1.76101190171917e-13
"SNHG9",4.78435442622738e-14,0.00117479723723946,0.373,0.3,1.19584938883553e-09,1.80677449673384e-13
"ATN1",5.55973597031489e-14,0.0179993871517943,0.304,0.235,1.38965600578021e-09,2.09533254215924e-13
"EPHB6",5.57595478390471e-14,0.00602680417714113,0.24,0.19,1.39370989823698e-09,2.09575076573131e-13
"FLNA",5.58340489255651e-14,0.0341133461543341,0.55,0.48,1.3955720528945e-09,2.09575076573131e-13
"SKA2",5.79944481122951e-14,0.0491193617690182,0.442,0.355,1.44957123056682e-09,2.17245331840009e-13
