"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"RPL19P21";6,09699132156066e-11;-0,322422143181343;0,78;0,925;2,45324639805636e-06
"TMEM160";6,24862399809936e-11;0,805606815580045;0,472;0,199;2,51425883811524e-06
"SRSF10";6,72347718529756e-11;0,56311506046386;0,78;0,549;2,70532551504818e-06
"OR2A9P";6,89475830194801e-11;0,401680282884266;0,187;0,04;2,77424389795482e-06
"HES1";7,16341174485108e-11;-0,547570167051353;0,626;0,813;2,88234198377573e-06
"ZNF888";7,35209906704185e-11;0,399922252546822;0,39;0,154;2,95826410160563e-06
"PIGQ";7,38005124867959e-11;0,720587264231133;0,626;0,353;2,96951122093121e-06
"PACSIN3";7,50575452186228e-11;0,8839413532506;0,268;0,082;3,02009044696173e-06
"ENTPD6";7,60439003635424e-11;0,670545263625721;0,683;0,46;3,05977841892786e-06
"SIMC1";7,63936298833574e-11;0,672978544454862;0,382;0,144;3,07385048561665e-06
"PNPLA6";7,69187371947173e-11;0,797724616910672;0,52;0,266;3,09497922850384e-06
"MEIS1";7,81418325504611e-11;-0,892644887174212;0,236;0,55;3,1441929163329e-06
"SUCO";7,8358571788972e-11;0,706886266002132;0,602;0,313;3,15291385307287e-06
"TRIQK";7,99083236274547e-11;0,809907773759965;0,341;0,124;3,21527121779789e-06
"AKT3";8,1065113909171e-11;0,551537419012653;0,236;0,063;3,26181698836331e-06
"ATIC";8,21607246895986e-11;0,746586629733075;0,602;0,327;3,30590107933538e-06
"TAF1C";8,29064470315728e-11;0,688030893270955;0,642;0,356;3,33590670920939e-06
"TMEM47";8,35538994586823e-11;0,827328428323321;0,228;0,06;3,361958252519e-06
"RP11-1A15.2";8,37181230993501e-11;0,460319136528619;0,431;0,176;3,36856611914855e-06
"CDC37";8,95823759372011e-11;0,297984748603425;0,902;0,795;3,60452606058516e-06
"C1orf112";9,53398797104991e-11;0,715529043826031;0,236;0,064;3,83619073991135e-06
"NDUFS6";9,7365287395444e-11;-0,80629978365403;0,35;0,604;3,91768706893048e-06
"MT1M";9,91652754155319e-11;0,800202905097372;0,382;0,145;3,99011318689476e-06
"TOMM20";9,97407202608096e-11;0,29361286304382;0,902;0,818;4,0132673611342e-06
"USP1";1,00305496905991e-10;0,759676247784391;0,577;0,309;4,03599227900637e-06
"TRMT13";1,02490758523818e-10;0,659471374600492;0,463;0,191;4,12392065072287e-06
"LMBRD2";1,05846353055075e-10;0,633692673842505;0,301;0,097;4,25893970787704e-06
"RGMB";1,07496414711511e-10;0,709828474455525;0,423;0,176;4,32533323874705e-06
"PARP10";1,09201769073934e-10;0,854804093851818;0,285;0,092;4,39395158222788e-06
"SEPT2";1,09603052014038e-10;0,358860421963157;0,911;0,812;4,41009800388883e-06
"RP1-278E11.3";1,09761926296923e-10;-0,382587372870837;0,691;0,862;4,41649062840931e-06
"RP11-613F7.1";1,10421236674944e-10;-0,397203334360825;0,683;0,862;4,44301930008972e-06
"APBA3";1,11393902586567e-10;0,822290150921021;0,317;0,107;4,48215645837571e-06
"DDB2";1,13053570819906e-10;0,797256833583672;0,545;0,265;4,54893652908056e-06
"SNORD42A";1,14171037553182e-10;-1,33769499390914;0,033;0,314;4,5939000380274e-06
"NBPF26";1,15214436980114e-10;0,587511723321785;0,732;0,536;4,63588330076885e-06
"CCDC144NL";1,18414005092998e-10;-0,660528491626419;0;0,265;4,76462432292696e-06
"CTPS1";1,20410199064635e-10;0,84185512671723;0,48;0,23;4,84494517976372e-06
"TLE3";1,20545903588208e-10;-0,660678099985567;0,398;0,725;4,85040552267873e-06
"HSP90AB3P";1,21264455831508e-10;-0,266697466962983;0,862;0,959;4,87931790929239e-06
"MAF1";1,21511911983482e-10;0,837229115938522;0,488;0,233;4,88927480247935e-06
"CCSER1";1,21733644423843e-10;0,70050926823894;0,22;0,057;4,89819665068218e-06
"PLXDC2";1,24474987979059e-10;0,513432767143457;0,813;0,625;5,00850009131339e-06
"COL9A2";1,27796711698539e-10;-1,09263688264607;0,098;0,408;5,14215628861412e-06
"RABL2A";1,28485282550301e-10;0,550592957044423;0,569;0,264;5,16986231397647e-06
"CATSPER2";1,28927801967235e-10;0,545012311116587;0,317;0,106;5,18766796775565e-06
"ROBO1";1,30621981094533e-10;0,648956841881784;0,593;0,293;5,25583665330073e-06
"RRP7A";1,3121112296155e-10;0,653200606258069;0,699;0,426;5,27954195460388e-06
"HOMER3";1,31954176334274e-10;0,756262512391913;0,415;0,172;5,30944019316216e-06
"KIF5B";1,34233174749958e-10;0,472044676449088;0,87;0,658;5,40114025241406e-06
"AC024560.3";1,35176752020619e-10;0,641274073355874;0,642;0,377;5,43910697105366e-06
"NAGA";1,35445750627267e-10;0,80237279603516;0,545;0,279;5,44993066798935e-06
"C4orf46";1,37420599085695e-10;0,69849800175541;0,341;0,123;5,52939264541112e-06
"RBM18";1,3829356549866e-10;0,71437853055682;0,585;0,336;5,56451819496958e-06
"PHKG2";1,43582502216729e-10;0,671658682816769;0,667;0,374;5,77732914169454e-06
"RP13-585F24.1";1,43819282500334e-10;-0,405014021415101;0,667;0,827;5,78685646996595e-06
"ZNF524";1,44052547956197e-10;0,929730883286095;0,333;0,125;5,79624237211351e-06
"ZNF765";1,45447368759724e-10;0,497898388084621;0,358;0,136;5,85236577678501e-06
"GABRE";1,47108278704186e-10;0,651881272059426;0,236;0,064;5,91919581022033e-06
"POTEE";1,49700722611593e-10;-0,967775662689446;0,154;0,437;6,02350797572268e-06
"MORF4L1";1,50342053630174e-10;-0,395147353348266;0,764;0,89;6,0493132119173e-06
"QTRT1";1,54464206678583e-10;0,548004110675537;0,748;0,525;6,21517628412613e-06
"CTC-338M12.4";1,55186907411611e-10;0,770569808575718;0,366;0,139;6,24425559352098e-06
"PAIP1";1,55194773952921e-10;0,717086171915849;0,61;0,383;6,24457211954366e-06
"CYB5R3";1,55290651111252e-10;0,340873457879971;0,935;0,792;6,24842992876345e-06
"LRRC58";1,56767797042006e-10;0,703224532576098;0,585;0,317;6,3078658495792e-06
"ABTB1";1,59035063542285e-10;0,847870948442158;0,39;0,16;6,39909385175093e-06
"NPRL2";1,61790498851613e-10;0,862392597518113;0,455;0,213;6,50996430229233e-06
"PIM3";1,67542676196951e-10;0,82347430640554;0,545;0,298;6,74141466213672e-06
"KRT14";1,71818466987688e-10;-0,488849960007992;0,707;0,845;6,9134596561836e-06
"TYMP";1,76689651726195e-10;0,823873023093655;0,276;0,088;7,10946151650692e-06
"FBLN2";1,78465945163467e-10;0,592032814422179;0,724;0,509;7,18093423554243e-06
"RP11-712L6.8";1,7936114676827e-10;-1,05444186332623;0,187;0,462;7,21695446251486e-06
"CCDC130";1,81638278099443e-10;0,688011506312171;0,65;0,332;7,30857939588728e-06
"PARD6B";1,82806593370966e-10;0,813660208315916;0,553;0,347;7,35558889746758e-06
"IFIH1";1,83854995629255e-10;0,723297910439211;0,26;0,076;7,39777345913433e-06
"PCLO";1,8920293556088e-10;0,700656690823947;0,407;0,177;7,61295851816313e-06
"APPL1";1,89902426139506e-10;0,710442721545893;0,569;0,312;7,6411039205753e-06
"WDR1";1,93165831015195e-10;0,266839642178406;0,911;0,855;7,77241354255838e-06
"NKTR";1,93764268340685e-10;0,498203771052299;0,821;0,651;7,79649286522414e-06
"PLSCR1";1,95421213374321e-10;0,747722899911782;0,537;0,27;7,86316336254253e-06
"SLC2A1";1,95998683716657e-10;0,58679205992142;0,707;0,465;7,88639903670712e-06
"ZFHX4";1,98774726848148e-10;0,719211288096297;0,618;0,369;7,99809868418893e-06
"RP11-144J4.3";2,02135221946158e-10;-0,713520943627369;0,236;0,555;8,13331492544755e-06
"UBE2E2";2,06620796184064e-10;0,757956155395848;0,472;0,21;8,3138009760582e-06
"MIER2";2,06756013521692e-10;0,732594919019538;0,341;0,13;8,31924171607231e-06
"CDK5RAP1";2,11830842681889e-10;0,819539067090068;0,496;0,232;8,52343761699116e-06
"STX10";2,12084047535392e-10;0,750706426705105;0,577;0,305;8,53362582068158e-06
"ZNF260";2,15944097819916e-10;0,618041245603518;0,431;0,183;8,68894266397998e-06
"TPBG";2,16251378668132e-10;0,778956100084491;0,309;0,107;8,70130672346963e-06
"EIF4G1";2,19251256779379e-10;0,456216335460085;0,837;0,691;8,82201281903186e-06
"SDHAP3";2,21698954314668e-10;0,61217335845054;0,545;0,26;8,92050082475931e-06
"SUMO3";2,23130060690166e-10;0,508697966106596;0,748;0,554;8,9780842519902e-06
"AGPAT5";2,23683661463267e-10;0,801776116566358;0,35;0,132;9,00035948629746e-06
"ARL2BP";2,24988340108294e-10;0,772946372543105;0,374;0,154;9,05285584093742e-06
"TMEM115";2,25549520886102e-10;0,768916285172153;0,537;0,295;9,07543607189407e-06
"PCED1A";2,33100229570415e-10;0,775589736138322;0,48;0,224;9,37925393722478e-06
"PRICKLE2";2,37961043011497e-10;0,680556648480949;0,244;0,07;9,57483848765361e-06
"BUB1B";2,42246953160584e-10;0,847961441417342;0,171;0,037;9,74729065432243e-06
"PRELID3B";2,44875186955031e-10;0,471945522047778;0,797;0,619;9,85304289750958e-06
"HLA-B";2,45311583809795e-10;-0,262060692920411;0,886;0,953;9,87060219775472e-06
"USP9Y";2,58068903798741e-10;-0,801580998066544;0;0,257;1,03839184821499e-05
"CHMP1B";2,60863812397279e-10;0,410463842482905;0,821;0,655;1,04963772194293e-05
"TP63";2,63184611126316e-10;-1,15873772858304;0,146;0,428;1,05897591978896e-05
"ABCA13";2,64939921675191e-10;-0,943365804779337;0,098;0,381;1,06603876284447e-05
"KDSR";2,69546238206292e-10;0,609436335259014;0,748;0,549;1,08457319867066e-05
"NFKBID";2,75935641823903e-10;0,782772572767567;0,317;0,11;1,11028224200684e-05
"OXLD1";2,84761252523263e-10;0,852568371536347;0,358;0,134;1,14579385177785e-05
"MIR1244-2";2,86800213326979e-10;0,537137776520556;0,65;0,438;1,15399801836377e-05
"ARMC6";2,869927117603e-10;0,838837687580358;0,455;0,216;1,15477257430992e-05
"RHEBP1";2,91027286504955e-10;0,583791621527457;0,634;0,446;1,17100649270999e-05
"RP11-343P16.1";2,95327688623816e-10;-0,73007765043438;0,309;0,582;1,18831002071565e-05
"APOL1";2,96414220852649e-10;-1,07167172244021;0,008;0,266;1,1926819004448e-05
"CTD-2331H7.1";2,9973335475858e-10;0,764321708756658;0,301;0,107;1,2060370995421e-05
"FAR1";3,01828809711955e-10;0,778797776018236;0,455;0,216;1,21446858163799e-05
"CTD-3080F16.3";3,09331309607551e-10;0,590680710890988;0,13;0,02;1,2446563904679e-05
"SNX8";3,11467491324344e-10;0,804744158935483;0,366;0,147;1,25325174484176e-05
"DLEU2";3,1646115967035e-10;0,546922316302934;0,35;0,135;1,27334476816559e-05
"TP53I11";3,28569300122232e-10;0,645562936274742;0,545;0,252;1,32206429290182e-05
"MUM1";3,39847237340336e-10;0,723107986319703;0,618;0,371;1,36744332888631e-05
"KIF22";3,60209258649352e-10;0,632838617368022;0,675;0,428;1,4493739940274e-05
"KIF23";3,60820935194194e-10;0,739133893668107;0,187;0,044;1,45183519694088e-05
"NDUFA11";3,66405875291418e-10;0,31936967885939;0,927;0,809;1,47430732041008e-05
"WIPI1";3,73674783334294e-10;0,871912134316893;0,407;0,179;1,5035552257022e-05
"RP11-16F15.2";3,84860447023098e-10;-0,839309464516106;0,081;0,366;1,54856298068684e-05
"XKR9";3,86654424128237e-10;0,730311619124103;0,203;0,051;1,55578140636479e-05
"SAA1";3,95094311850765e-10;-1,21092585670301;0,13;0,417;1,58974098259392e-05
"RP11-572H4.2";4,1180371368335e-10;-0,588611397437455;0,114;0,427;1,65697460274769e-05
"RP11-2C23.1";4,40502621968607e-10;0,882124949270689;0,228;0,063;1,77245040001509e-05
"SH3BGRL3";4,43410290879654e-10;0,51779747523266;0,772;0,548;1,78414998741246e-05
"CREG1";4,56020249543273e-10;0,767397460136165;0,585;0,31;1,83488867808727e-05
"TM9SF4";4,57815133840427e-10;0,71773607113151;0,634;0,404;1,84211075403373e-05
"STX16";4,61533101628227e-10;0,678492615701179;0,675;0,407;1,8570707410215e-05
"HDLBP";4,63260600244844e-10;0,321235336107122;0,846;0,791;1,86402167720518e-05
"KB-1572G7.2";4,69629544855769e-10;0,708793531678938;0,407;0,172;1,88964839963616e-05
"MAPK11";4,78994721658424e-10;0,497389432755232;0,106;0,013;1,927331061537e-05
"DIP2B";4,86908680792774e-10;0,736366922066413;0,577;0,342;1,95917445890589e-05
"CORO1B";4,87322226682853e-10;0,684000956789191;0,602;0,377;1,9608384435038e-05
"PEPD";4,95962755242088e-10;0,601105916831695;0,667;0,444;1,99560533826759e-05
"RPL7AP34";4,97401439244908e-10;-0,692611467582252;0,171;0,474;2,00139417108973e-05
"HCN3";5,00543066210541e-10;0,659449440104428;0,171;0,037;2,01403513551135e-05
"ARAP3";5,07966185133473e-10;0,459567022401347;0,236;0,066;2,04390353912156e-05
"MAP1S";5,2476884643831e-10;0,760301215889727;0,423;0,188;2,11151240741383e-05
"MBOAT2";5,33363190504445e-10;0,785803606902075;0,301;0,109;2,14609346963274e-05
"GMPS";5,42071092998453e-10;0,653454579931146;0,626;0,384;2,18113145689788e-05
"WRN";5,58648600536809e-10;0,742772101156867;0,48;0,234;2,24783437397996e-05
"NDUFAF6";5,64366700716102e-10;0,728555861679502;0,431;0,185;2,27084229367138e-05
"NDUFAF3";5,66683265974101e-10;0,56014407610225;0,699;0,465;2,28016345729999e-05
"TRADD";5,67369917479468e-10;0,719542533878579;0,431;0,187;2,28292633696214e-05
"BUB1";5,6742994121573e-10;0,660597882370089;0,154;0,03;2,28316785446973e-05
"BCAM";5,73374690551221e-10;0,555071843672369;0,699;0,348;2,30708774237095e-05
"DGAT2";5,76216975710529e-10;0,69193138211939;0,179;0,04;2,31852424516646e-05
"LMO4";5,94279622795178e-10;0,583085470459671;0,593;0,298;2,39120291824096e-05
"BCL2A1";6,05830620319978e-10;-1,5595983941183;0,008;0,26;2,43768066698149e-05
"EPB41L3";6,11646294836038e-10;0,538498254118255;0,236;0,067;2,46108119653177e-05
"FAM227A";6,11985587632953e-10;0,51078270051726;0,252;0,076;2,46244640895871e-05
"ORMDL1";6,14839358364568e-10;0,639462156437647;0,699;0,463;2,47392912625151e-05
"CLIC1";6,21142075398344e-10;0,357476813888232;0,837;0,692;2,49928936878032e-05
"SLC20A1";6,23707666062467e-10;0,805548528418957;0,504;0,256;2,50961253593555e-05
"DTYMK";6,30756202040594e-10;0,761527328376066;0,553;0,309;2,53797373015074e-05
"MBD4";6,40426787225197e-10;0,718311032456331;0,561;0,301;2,57688526375803e-05
"AC007318.5";6,49654182130039e-10;0,284062944848692;0,837;0,737;2,61401353263664e-05
"SH3TC2";6,5195304971018e-10;0,666852899507681;0,146;0,028;2,62326348611885e-05
"TMEM68";6,63252272253997e-10;0,684222452484462;0,512;0,265;2,66872816786841e-05
"PAK2";6,67869116459889e-10;0,68531401172794;0,577;0,326;2,68730496389966e-05
"DCTPP1";6,8449267876081e-10;0,613849629860876;0,683;0,425;2,75419319152987e-05
"LMNB2";7,04832547071341e-10;0,816183960290231;0,358;0,147;2,83603471965095e-05
"TINCR";7,29814908515593e-10;0,542649658742842;0,146;0,028;2,93655624739419e-05
"TIAM1";7,40176582206794e-10;0,698162763070718;0,537;0,283;2,97824851382548e-05
"TAF4B";7,46297852903476e-10;0,660876307059973;0,341;0,126;3,00287867072772e-05
"COMP";7,54615901102559e-10;-1,61457349046152;0,008;0,257;3,03634800126637e-05
"FAM86HP";7,55814205325727e-10;0,706272242232102;0,244;0,073;3,04116961796913e-05
"RTKN";7,58868831104342e-10;0,733738192141518;0,553;0,32;3,05346051571454e-05
"HIRIP3";7,62072166605621e-10;0,784853974266324;0,39;0,164;3,06634977677104e-05
"BACE2";7,82546004343315e-10;0,623530176286894;0,39;0,158;3,1487303576762e-05
"AC108171.5";7,83009890852024e-10;0,533311473007203;0,39;0,172;3,15059689782129e-05
"CLDN7";7,85846639056249e-10;0,63382468564073;0,724;0,451;3,16201112157063e-05
"RF02272";8,09598249474646e-10;0,650424991042188;0,179;0,04;3,25758047641113e-05
"PHF20L1";8,18300284127431e-10;0,712738981583001;0,488;0,247;3,29259485324354e-05
"ATAD5";8,34303077031055e-10;0,72081168709716;0,366;0,15;3,35698529104986e-05
"ATL3";8,56323903334296e-10;0,651853465339769;0,626;0,4;3,44559048984621e-05
"BDH1";8,66877951782140e-10;0,736067874466758;0,407;0,173;3,48805681458579e-05
"IRS1";8,7537830903296e-10;0,525467526165718;0,325;0,115;3,52225970205592e-05
"SHC4";8,89846116455843e-10;-1,1009944456262;0,098;0,381;3,58047381878338e-05
"DPY19L3";8,90231477215036e-10;0,672459382964936;0,398;0,172;3,58202439487014e-05
"DNPEP";9,00480730333943e-10;0,757501433214725;0,545;0,286;3,62326431464469e-05
"FSCN1";9,30447936702660e-10;0,833829119844591;0,382;0,174;3,74384336291049e-05
"ZNF761";9,35035831466754e-10;0,590326425654057;0,341;0,131;3,76230367507278e-05
"CCP110";9,53517760986336e-10;0,795441318837575;0,407;0,18;3,83666941488072e-05
"PHF7";9,61667746349281e-10;0,776549434117865;0,325;0,121;3,8694625109856e-05
"CEP57";9,72147253839863e-10;0,609853760504106;0,667;0,449;3,91162890527546e-05
"MBOAT7";9,73741617024693e-10;0,742191951705021;0,528;0,287;3,91804414442226e-05
"CTD-2383M3.1";9,89937667343531e-10;0,309655268860085;0,122;0,019;3,98321219209017e-05
"ZNF44";1,00359458739879e-09;0,480447563704032;0,854;0,648;4,03816354131651e-05
"TRIOBP";1,00424925206505e-09;0,670509774836103;0,602;0,359;4,04079771553414e-05
"SORL1";1,0088256253603e-09;-0,999124216743534;0,081;0,359;4,05921166876222e-05
"TMEM205";1,00897583761758e-09;0,644241896484605;0,724;0,432;4,05981607782184e-05
"NACA2";1,01583674282831e-09;-0,311402518535457;0,764;0,895;4,08742230211829e-05
"ADCY3";1,02447520159652e-09;0,540208048201901;0,276;0,092;4,12218086866393e-05
"LRRFIP1";1,02672062048151e-09;-0,675768690709241;0,496;0,709;4,13121576063144e-05
"HM13";1,02900911509677e-09;0,49559567396453;0,756;0,619;4,14042397641488e-05
"ZNF507";1,02927561430928e-09;0,710398527964553;0,472;0,229;4,14149628929623e-05
"RPN1";1,03456734498839e-09;0,352037204673096;0,846;0,749;4,16278862602979e-05
"ILF2";1,04118907245198e-09;0,255095575958588;0,927;0,833;4,18943247082503e-05
"TRIM2";1,06514276298943e-09;0,691271590565088;0,618;0,387;4,28581493544056e-05
"EEF2K";1,0799747637318e-09;0,695608752264359;0,415;0,183;4,34549445682766e-05
"PCDH1";1,08827631764571e-09;0,63381451769993;0,195;0,049;4,37889741931104e-05
"LZTR1";1,09693619315712e-09;0,622596518373622;0,472;0,209;4,41374216040631e-05
"TRDMT1";1,09968248328145e-09;0,713085692989781;0,39;0,162;4,42479240797956e-05
"FAM221A";1,16741530858273e-09;0,797296512108241;0,325;0,122;4,69732897714434e-05
"OXSR1";1,16976789807198e-09;0,72393824891918;0,447;0,208;4,70679509147223e-05
"AC016734.2";1,28299963920986e-09;0,596588309899403;0,618;0,331;5,16240564828873e-05
"SNORD58C";1,30084439973095e-09;0,926716117467726;0,285;0,098;5,2342076111974e-05
"TRIM35";1,30869004322096e-09;0,845155002345114;0,317;0,121;5,26577612690818e-05
"BLM";1,33208690325632e-09;0,668853983579841;0,179;0,043;5,35991807263247e-05
"NOL3";1,33863921783166e-09;0,7815426260105;0,366;0,145;5,38628262078925e-05
"RP11-753G20.1";1,34345221716683e-09;0,557033577299668;0,545;0,271;5,40564868621416e-05
"NIPAL3";1,3459501774705e-09;0,520196347423375;0,772;0,566;5,41569972908804e-05
"FAM84B";1,35386113825107e-09;0,79756657717343;0,407;0,192;5,44753106198085e-05
"PLEKHF2";1,36137651631646e-09;0,834626851617621;0,268;0,088;5,47777068870253e-05
"RGL3";1,37063991718487e-09;0,72829226545386;0,423;0,189;5,51504383477676e-05
"KIAA1143";1,38081260381251e-09;0,551606109905363;0,528;0,264;5,5559756739604e-05
"NUDT21";1,40432754495027e-09;0,628091761050596;0,659;0,43;5,65059274261638e-05
"RARG";1,46122790234254e-09;0,768297253818265;0,463;0,22;5,87954271065566e-05
"SF3B6";1,465212751044e-09;0,37109931616286;0,894;0,71;5,89557654637574e-05
"NQO1";1,47561626997056e-09;0,974162607853333;0,374;0,182;5,93743718548053e-05
"BOC";1,47817299979655e-09;0,562758102283868;0,829;0,566;5,94772469928139e-05
"PRC1";1,48861751025235e-09;0,48515104684813;0,276;0,089;5,98975027600238e-05
"MYB";1,49961799795868e-09;0,566357342897195;0,764;0,472;6,03401293838632e-05
"TICAM1";1,52565418033739e-09;0,739943941908733;0,366;0,147;6,13877472542358e-05
"FANCL";1,53274243923523e-09;0,690211581778818;0,618;0,367;6,16729575275079e-05
"RP11-260M2.1";1,53412358783429e-09;0,804725231133257;0,301;0,109;6,17285308036884e-05
"TDRD9";1,53663878697647e-09;0,642714382888324;0,211;0,057;6,18297348715723e-05
"TNC";1,56715505601112e-09;0,866628763878299;0,35;0,148;6,30576179887196e-05
"EFNA3";1,58954666876821e-09;0,679798830621166;0,293;0,103;6,39585893112266e-05
"RNF149";1,6131953737239e-09;0,688482452318886;0,569;0,289;6,49101422525287e-05
"RP1-232L22--B.1";1,61738478393525e-09;0,604964891784733;0,22;0,062;6,50787115512025e-05
"RP11-817I4.1";1,64789383746388e-09;0,535897412403465;0,138;0,026;6,63063043380341e-05
"CENPN";1,66242996249538e-09;0,63546653244015;0,244;0,074;6,68911944009264e-05
"SHMT2";1,70028101735739e-09;0,68556651695859;0,569;0,332;6,84142072954092e-05
"SFXN2";1,76944428401604e-09;0,622058989533569;0,455;0,206;7,11971296559536e-05
"RAB32";1,80330316125338e-09;0,680152259029191;0,138;0,026;7,25595092993521e-05
"RP11-706O15.5";1,80381429211773e-09;0,288669724403272;0,106;0,015;7,25800756719409e-05
"PCDHGB2";1,8194123633495e-09;0,718954371796819;0,203;0,055;7,32076952640938e-05
"IGF2";1,8282016073871e-09;-0,577340557685692;0;0,237;7,35613480764346e-05
"KIAA0895L";1,84776100998906e-09;0,705695223976823;0,382;0,159;7,43483597589296e-05
"MIR5047";1,8597308637588e-09;0,649282746614836;0,699;0,422;7,48299907650626e-05
"TMX3";1,89062109946595e-09;0,671770524528222;0,472;0,225;7,60729211792115e-05
"REC8";1,93074674993512e-09;-1,04742527039611;0,065;0,328;7,76874569771396e-05
"ARFGEF2";1,95608395754527e-09;0,648581286946238;0,585;0,329;7,87069501997491e-05
"NBPF11";2,03036540280509e-09;0,605783622865038;0,61;0,367;8,16958127126683e-05
"SNRPA";2,04897954245328e-09;0,581924017617518;0,691;0,485;8,24447898496927e-05
